rank,fitness_,ctk_string
944,2140.8505210426383,C[l(B2[b(B2)])f(B4[l(B)]B6[t(B)]H)]<t(B6[l(B2BH6)])>
945,2138.3097090943916,C<t(B6[r(B[l(B6BH6)t(B6HH6B6B2H2)]H6)])>
946,2134.3703082887832,C[r(B2[r(B6[l(B4[l(B)])b(B4[l(B2)r(B6)])]H2)b(B[r(B6)b(B6HH)])]H6)]
947,2132.962685180991,C[l(B[t(BB2[b(B[l(B2H)t(B6[b(B6)]H)b(B[r(B4)]H4H4)])]H6H4)])]
948,2130.546326354839,C<t(B4B[r(B2)b(B[l(B2[l(B2B6[r(B)]HB6H)]H)t(B6)])])>
949,2128.782020374191,C[f(B4H6)l(B[r(B2[t(B4[l(B6)]H6)])]B4)]
950,2127.7789347487874,C[l(B[b(BHH2)]H)f(H4BB6H2H4)]<t(B[r(B4)]B2[r(B4[t(B6)]H)]H2)>
951,2127.632165367557,C[l(B4[l(B6H6H4)]HB6H4HHH4H6)]
952,2127.6146104189575,C[r(B2B4H4)f(H2H4B2[t(B6[l(B4)]H6H)])]
953,2126.713304816545,C[f(B[t(B4[r(B2[t(B4[b(B4)]H2BB6H)])]H4H2)]HHH2H)]
954,2123.721235725388,C[l(B6)r(B[l(B[b(B2)]H4)]H6H2H6)f(HH6)]
955,2122.8691238778083,C[f(B[b(B6[r(B)]H4H6H6)r(B[r(B6H6)]B4[b(BH4)]H4H)])]
956,2117.664659684355,C[l(B2[r(B4HH2H2HH6H2H4H)]BH4)]<t(B4[b(B2)])>
957,2114.7821751743727,C<t(B6[r(B6[r(BH)]BHH2BH2H6)]H4)>
958,2113.799816768811,C[l(B6[l(B2[r(B2[t(BH2H)]HB6H2)]H6H2)]H4)f(H2)]
959,2112.3021642310805,C[f(B6[b(B2H4H4HH4H2H6H2H4)]H4HH2)]
960,2112.2116420864168,C[l(B[r(B[r(B)])]B6[r(B)b(B4[r(B6[b(B4)])]H4H4H6)]H6)f(H6)]
961,2107.2810010025273,C[l(BB[b(B[b(B2[t(B6[r(B6B[l(B2[t(B4)])])])]H4H2H2)])]H)f(H2)]
962,2107.1255379882705,C[f(H2)]<t(B2[r(B2B6H2H2)t(B[r(BH6H4)]HH6)])>
963,2105.499088817138,C[f(HH4B6HB6[b(B)t(B2[b(B4B6[l(B4)]H6H6)])]H4H4H4)]
964,2105.2754222037674,C[f(BH6)]<t(B[l(B6[l(BH6B6H4H4)])])>
965,2104.5478082970753,C[r(B[b(B4H6H6H4)t(B4[t(B4H4)]H2)])f(H6H)]<t(B)>
966,2099.8060119143497,C[l(B4[t(B2[b(B2[b(B2)r(B6B6BH2H4)]H4H6)])])f(H)]
967,2096.9011655194627,C[l(B6[t(B2H)]H6H4H4H2H4HH4)]<t(B4HBH4)>
968,2093.847475989347,C[f(B2[r(B4H4B6H2B[t(B)])]B4[t(B4)]H)]<t(B4)>
969,2080.419308542719,C[f(H6H2H6H6H6H2HB4[l(B)]B6)]
970,2073.5129007694086,C[f(H6B4[t(B4[b(B2B)]H6)l(B6)]H6H)]<t(B6H2)>
971,2070.9748129141576,C[r(B4[l(B4[t(B2H)]B6H6H2B2[t(B4[t(B2)])]H6)]H4H6)f(H)]
972,2066.869045438477,C[l(B6H6HH6)f(HB6B6[l(B6[r(B[b(B2)]HH)]B6[r(B)])])]
973,2066.2237313850264,C[l(B2[l(B)]B4[r(B)t(B2[r(B6H6)]H4H2H4H6H6)])f(H4)]
974,2062.2770666254073,C[r(B2[t(B4[r(B4)l(B6H2)])]H2B[t(B6[r(B2)]H6)])f(H)]<t(B6[r(B6B)]H2)>
975,2061.135928380202,C[f(B4[b(B6H2H2)l(B6[l(B2[r(BHH2)])]H6H6)]H4H2H)]
976,2058.663314473295,C[f(H2)]<t(B2[r(B6[l(B)t(B2)b(B6)r(B6[t(B6HH2)]H)])]H2H)>
977,2057.051808991603,C[l(B4[r(B6[r(B2[t(B2H4H4H4H2)r(B[r(BH6)]H2B4H6)])])]H2B2)]
978,2048.315925714599,C[l(B2[t(BH4)])r(B6)f(H4)]<t(B[r(B4[l(B6H2)]B4)]H)>
979,2039.8780291258586,C[r(B6BHHH6H6)f(B[r(B2BH4HH6)]H4H)]
980,2034.6444853719129,C[r(B[b(B6[b(B4H)t(B[t(B2[b(B)]H2H2)]H4)]H)])f(H2)]
981,2032.052576640035,C[l(B2[t(B[l(BH6H6H6H)]H2H2H)]B4H2)]
982,2029.754431360755,C[l(B2)f(H2H2H4H6)]<t(B[t(BH2)r(B[r(B4HH2H2)])])>
983,2014.3809211676853,C[l(B6[t(B4[t(B6H)]HB[l(B2[r(B4[l(B2)]H6)]H6H)])])]
984,2009.3162427549335,C<t(B4[l(B4[b(B)r(B2[t(B6)]H)]B2[l(B4[l(B6H2H4HH4)])]H6)])>
985,2005.54691551595,C[l(B[l(B4[l(B2[b(BH)]H4)])b(BH)]H4)f(H6)]<t(B)>
986,1999.1755239469446,C[r(B4)l(B4[r(B6[r(B[r(B6B4[b(B4H2H2)t(B4H6H6H4)])]H4HH)]H4)])]
987,1996.7054589651818,C[f(B4[b(B4[b(B2[b(B[t(B4)])])l(B[r(B[t(B2)])]H4)])]HH4)]
988,1994.9815712135455,C[f(B4[t(B6)r(B[l(B[rt(B)b(B6[t(B4H4HH6)])])])]H6)]
989,1989.6586392430831,C<t(B2[l(B4[l(B2[l(BH6)]HH)]H4)r(BH6)]H6HH6)>
990,1983.4303858061203,C[r(B2B6B)l(B6[b(B4H4H6H4H4H6H6)r(B6H2)]H6)f(H6H2)]
991,1973.0999318170848,C[f(H2H4H4H6)]<t(B4[r(B4[l(B[l(BB4B)])]H6H)])>
992,1965.2861814467485,C[r(B4[b(B2B6HB6)l(B6[l(B2H2H2)])]H4H6H6)f(H6H4H4)]
993,1941.5084650738595,C[l(B2[b(B2[t(B2[b(BHH6)])]HB6)])f(H4H6H2)]<t(B4[r(B6H4H)])>
994,1940.088928902464,C[l(B2[t(B4)]H6)r(B[l(B2)]H6H4H4H2H6H4)]
995,1931.524867089946,C[r(B4[t(B2H4H4)]BH4)f(H2H4H2)]
996,1924.7735052095895,C[f(H6H4B[t(B2H)b(B[l(B)]HB6[l(B4B4H6)])]B2)]
997,1904.8897700113448,C[l(B2[r(B[l(B2H6)]H6H4)])f(H6B2[t(B6B6[r(B2)]H2)])]
998,1883.1695648413606,C[r(B[t(B4B2)r(B6[r(B4[t(B[t(B4H6)]H6)])]H6H6)]B2)f(H4H2)]
999,1806.511362094826,C[l(B4)r(B4[t(B4[r(B2[r(B[t(B6[t(B4)])]H6)])]B4[b(B4)]H4H6H2)]B4H2H2)]
1000,1805.3218145030428,C[r(B[b(B4[l(BB2)]H4H2H2)r(B6)]B4)f(H4H4H2)]
