rank,fitness_,ctk_string
917,2.722466554955877,C[l(B6[b(B2[t(B[t(B6[t(B)])]H4)]H6H)]H4)f(H2)]
918,2.722193998254592,C[f(H4B6[l(B[t(B2)])]B6[b(B)r(B2[l(B6BHH2)])]H6)]
919,2.721904677898382,C[r(B6[t(B)])l(B[r(B4)t(B[b(B)]H2)])f(H6H4B[r(B6[b(B2H6)])]H6H4)]
920,2.72081559494715,C[f(H4B4[l(B6[r(B2[r(B2[t(B[l(B)])])])]B6[t(BHH4)]H4)])]
921,2.7199014507795836,C[f(H4B[t(B2H6H)]B6[b(B6H4H4H6H)]B6B2)]
922,2.719407685221057,C[f(B6[l(B6[t(B)l(B2)r(B6H2)]H6)]H4)l(BB6[b(B[t(BH4)])])]
923,2.719061463324985,C[f(H6H6H6B[l(B4[b(B6[b(B2[l(BH4)])]B)]H)]H2)]
924,2.7189082066069976,C[r(B6[r(B2H)]B6[b(B2)t(B4B6H4)]B[l(B2)]H4)f(H2)]
925,2.7178205932323336,C[l(B6[b(B6[b(BH2H4)]B[l(B6H4H4)])]B2)f(H2BH4)]
926,2.7175158624979225,C[r(B6[b(B[l(B4)b(B6[b(B2[r(B2)]H4BH)]B)]H6H4)])f(H6)]
927,2.7138228448810686,C[l(B6[r(B6[r(B[r(B2[r(B2B6[r(B2[t(B)r(B6[t(B2)]H4)])])])]H4)])])f(H6)]
928,2.7132824836832987,C[r(B6[l(B2)t(B[b(B6[b(B)l(BH2)]B2)])]H4)f(H4H4H2H4)]
929,2.711782662540669,C[l(B6H2B2[r(B6[r(BH6)])])f(H4B2[r(B[r(B6H)]H2)]H4B)]
930,2.7114347447930216,C[f(B2[r(B2[r(B6[b(B2)])t(BHH4)]H4)]H6H4)l(B6[b(B6)])]
931,2.7111478551520984,C[r(B6[l(B6[b(B2[r(B2[t(B)l(B6)])l(B6[t(B2)])])]B2)]H)f(H4H4)]
932,2.711060326199007,C[l(B6[t(B6[b(B[b(B2[l(B2[b(B2H)])])])])]B2H2)f(H6H4)]
933,2.710992271850443,C[r(B6[r(BH4)]B2[l(B6[b(B6)]H4HH6)b(B[r(B2)b(B4)])])f(H2H6)]
934,2.7106727116604414,C[l(B6[b(B6)l(BH4)]B[r(B2[l(B4)b(B[t(B6[lt(B)])])]H4H6)])f(H4)]
935,2.7089326518737087,C[f(H6BHBB6[r(B6[b(B2H4B)])b(BBH4H6H2)])]
936,2.7087870636052047,C[f(B2[r(B6[b(B)r(B6B[l(B6H2)]H)t(B[l(B4)]H4H4)])])]
937,2.7087777503826658,C[l(B2[l(B2)b(B[r(B6[b(B[r(B6[b(B)]B)])])t(BH4)])]H6H2)f(H6H)]
938,2.707871452640205,C[r(B6[l(B2[r(B2)l(B2H)])t(B[l(B6[r(B)]B6)])]H4H4)f(H6)]
939,2.707025798742731,C[l(B2B6[b(B2)]B[t(B6[t(B2)]H4)r(BH6)]BH6H2)f(H)]
940,2.7065014172356614,C[l(B6[b(B2H6H6)l(B6H4BH2)]B[t(B2)]H)f(H6)]
941,2.7056099247037757,C[f(B[b(B6[b(B2[l(B2H2)])l(B6[t(B2)]H4)]BB6H)]H4H2)]
942,2.7053613755232426,C[f(HH4B6[b(B2[b(B2[l(BH6B2H4H6H)]H6)]H4)]B)]
943,2.7039566432825595,C[l(B6[b(B4)l(B6H4HB4)]B2H4BH)f(H2)]
944,2.7036728126641476,C[f(H4H4B6[r(B2)l(BBH6H6HH2)]B[l(B6B)])]
945,2.701833953206672,C[l(B6B4[l(B[b(B)l(B6[b(B2[l(BH4)])])])]H4H4)f(H2)]
946,2.7012179867133,C[f(H6B[t(B6[b(B2)]B[t(B)]B6[b(B[l(B[r(B4)]H4H4)]H2)]H4)]H4)]
947,2.701196043967795,C[r(B6[l(B6[b(B2[b(B2[l(B4)])r(BH4BH6)])]BHH2)])f(H6)]
948,2.6989972898694607,C[f(HB[t(B6[b(B2[l(B6[t(BH2)]H2H)])])]B6[b(B4[r(B)])]H4)]
949,2.6967518099831507,C[l(B2H4H6)f(H4B2[r(B2H2)l(B4[r(B6[l(B6)]B)]B[l(B6H6H6)])])]
950,2.6961017972297494,C[l(B6[b(B6H4B[r(B2H4H)l(B[b(B4)])]H6HH2)]BH6H4)]
951,2.6959690500533924,C[l(B[t(B[t(B6H4H6)]H4B2[b(B6[l(B)b(B2H4)]H6)])])f(H2)]
952,2.6946683078249767,C[l(B6[r(B2[b(B2[r(B6[t(B2[l(B6)])b(B6H4)]H)]H)])])f(H6)]
953,2.694520489266768,C[r(B6[r(B6[b(B2H)]B[t(B4HH4H4)]H6)t(BH2)]B2[b(B)])f(H6)]
954,2.6935785413844178,C[f(H6H4B[l(B)t(B6[b(B)]B[b(B6[b(B2)]B2)]BH6)r(BH4)]H2)]
955,2.6935567043525124,C[f(B2[r(B2)l(B4[l(B[t(B2[l(B6[r(BH)])])]H4)]B6H4H4)])]
956,2.6934642155198745,C[l(B2[b(B[r(B4[r(B2[b(B2)])l(B[r(B6)])]H)]H)])f(HH4)]
957,2.693271178183172,C[f(B6[b(B[r(B2[r(B2H2)]H6)b(B6[b(BH4)]H)])])]
958,2.6917268626695305,C[l(B6[b(B2)l(B[t(BB6)]H6H6H2)]B[r(B2)]H2H4)f(H6)]
959,2.690760454647712,C[l(B6[b(B4[b(BH2)])l(B[t(BH4)]B2)]B2[r(B2HH6)]H6)f(H6)]
960,2.69015979991679,C[f(H2H4BH6B6[b(B2[r(B2[l(B6H4H)])])]HH4H6)]
961,2.6899928453441566,C[r(B2[l(B2[b(B2[r(BH)])])r(BH4B[l(B6[r(B6H)])])])f(H4)]
962,2.689805951738614,C[f(B2[r(BB[b(B6[l(BH2H4)]B[r(BH6)]H6H2)])])]
963,2.6894308179327124,C[f(B6[l(B6[b(B2[t(B4HHH)])])]BH6H4H4H2)]
964,2.6885244852161683,C[f(B6[r(B)l(B6[b(B)]B6[t(B2)l(B2[r(B2[t(B)]H4H)])]H4)])]
965,2.6878371711362385,C[r(B6[t(B[t(B6[t(B)r(B6H4H6)])]H4H2H4H)]BB2)f(H2)]
966,2.685088816678774,C[r(B6[t(B)r(B6)l(B6[r(B4)]BH)])f(H4H4)]
967,2.684970186972003,C[l(B6[b(B2[b(B[l(B)])]B6)]H4H4H)f(B[l(B2)]H6)]
968,2.6845303920665176,C[r(B6[r(B6[b(B2H6)l(B[l(BH4)]H2)]B4)t(BH4B[r(B)])])f(H6)]
969,2.6826796168256513,C[f(B2[l(B6[r(B6[r(B6[t(B2[l(B)])r(B6)])])]H)t(BH4H4)]H4)]
970,2.682608073217837,C[f(B2[r(B2[l(B6H4H)])])r(B[r(BH4B[l(B4)])])]
971,2.6815650915405222,C[f(B2[r(B2[t(B[t(B2[l(B4)]B2[t(B4[b(B)]H6)]H4)])]H)])]
972,2.680357688038197,C[r(B6[l(B)r(B6[b(B2)]BB6H2)]H4H4H6HH6)f(H4)]
973,2.6795127022569374,C[l(B6[b(B)r(B6)]B6[l(B2[r(B2)])b(BH6H)])f(H6H4)]
974,2.6788397932557197,C[f(H6H4B[l(B6[b(B6BH)])b(BHHH2)]H2)]
975,2.6785740453299223,C[r(B[b(B)]HB6[t(B4)b(B4[t(B6[l(B6)t(B[t(B6)])]H6)])])f(H4H4)]
976,2.6783974117114218,C[l(B[t(B2H2)]B6B[b(B6B4H)]B6[r(BH4)]H4)f(H6H2)]
977,2.677966014628303,C[f(B2)l(B6[t(B2)r(B2[l(B6[l(B6[b(B[r(BH2)])])])]H4)]H4H)]
978,2.677481589338276,C[l(B6[l(B2[r(B2)]H6H4HH6)]B[l(B2)t(B4[l(B2)])]H6B)f(H6)]
979,2.6721724418993302,C[l(B6[r(B2[l(B2[t(B2)]H4)]H6)t(B[r(B2[l(BH2)])])]B6)f(H6)]
980,2.669706366975419,C[f(B2[t(B[t(B[r(B)]H4)]H6H4)]H4B2H2)r(B6[t(B6H4)])]
981,2.66621818506451,C[f(H4H4HBH4B[r(B2)l(B6[r(B6[t(B)b(B2[l(B6)])])]H2)])]
982,2.6651358771438227,C[l(B6[b(B6[t(B[t(B6[l(B2[r(B6)])r(BH2)t(BH4)])]H4)])]B4)]
983,2.6648536857565888,C[f(B2[r(B2[r(B4B6)t(BH6)]H4B)t(B[l(BH4)])])]
984,2.662406217967099,C[l(B6[t(B6[b(B2[r(B2[t(B[t(B6[l(B4H6)])]H2)]H4)])])])f(H6H4)]
985,2.6593265357260725,C[l(B4B[r(B4)]B4[b(B)l(B6[b(B2[b(B2[l(B6)])])]H)])f(H4H4)]
986,2.64795011469862,C[f(H4B4[l(B[l(B2)b(B6[b(B2[b(B2[r(B6H4)])])t(B6)]H)])])]
987,2.6473308826013096,C[f(B2[l(B2[r(B6[b(B[r(B[b(B6H2HH2)]H6)])]H4)])])]
988,2.64589862437881,C[r(B4[r(B4[t(B6[b(B2[r(B)b(B2)])l(B6H4H)])]H)b(B6[b(B4)])])f(H6)]
989,2.63791294672568,C[f(H4B6[t(B)l(B2[r(B2H)l(B6[t(B6)r(B6H)])]H)]H4)]
990,2.637714339903381,C[f(H6H4B[r(B2[t(B)l(B6[l(B2[t(B6)]H6)t(B6)])]H4)])]
991,2.6359149418746695,C[l(B6[r(B)t(B2)b(B2[r(B2[t(B)l(B[l(B2[r(B)])]H)]H4)])]B2[l(B6)])f(H6)]
992,2.633020404433699,C[l(B6[b(B2)t(B6)]B[r(B[l(BHH4)]H4H)])]
993,2.630144869374819,C[f(H6H4HBB6[l(B2H6B6H4H4H6)]H6H2)]
994,2.629626276005157,C[r(B4[r(B)b(B2[l(B6H2)b(B6[b(B2)]BH6)]B4B6H4)])f(H6)]
995,2.623869295412508,C[f(H4B[l(B2H2)t(B6[b(B2[l(BH4)])]B6)]H4H6)]
996,2.618070762834498,C[f(H2B[t(B[t(B2[r(B4H6)])l(BH4H4)r(BH6)])])]
997,2.5960579936055366,C[f(H6H4H4B2[b(B2[r(B6[b(B6BH)t(BH)])])])]
998,2.5760407910421845,C[r(B[r(BH4B[r(B2)b(B6[l(B[b(B6)]H4H4)])])])f(H4H4)]
999,2.5747697391472655,C[r(B4[l(B2[l(B6H2)b(B[r(B4H4)b(B[r(BH)])]B6)])])f(H4)]
1000,2.4855226385627596,C[f(B2[r(B2[t(B4H4B[b(B6[t(BH)])]B2H)])]H6)]
